date,id1,id2,object,value,event,devices
2021-12-29 08:55:01,298,4,горка возле первой кассы,4,Температура в пределах допустимого,sensor_4
2021-12-29 09:10:01,299,3,деликатесы,1.3,Температура вышла за пределы допустимого,sensor_3
2021-12-29 09:10:01,300,7,сырое мясо,4,Температура в пределах допустимого,sensor_7
2021-12-29 09:30:01,301,3,деликатесы,2.1,Температура в пределах допустимого,sensor_3
2021-12-29 09:40:01,302,1,полукопченые колбасы,6.5,Температура вышла за пределы допустимого,sensor_1
2021-12-29 09:45:01,303,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-29 09:45:01,304,5,молочная продукция,7.6,Температура вышла за пределы допустимого,sensor_5
2021-12-29 10:10:01,305,1,полукопченые колбасы,6.8,Температура вышла за пределы допустимого,sensor_1
2021-12-29 10:30:01,306,5,молочная продукция,5.9,Температура в пределах допустимого,sensor_5
2021-12-29 11:20:01,307,2,вареные колбасы,6,Температура в пределах допустимого,sensor_2
2021-12-29 11:35:01,308,1,полукопченые колбасы,6,Температура в пределах допустимого,sensor_1
2021-12-29 11:40:00,309,3,деликатесы,0,Температура вышла за пределы допустимого,sensor_3
2021-12-29 11:42:46,310,1,полукопченые колбасы,6.3,Температура вышла за пределы допустимого,sensor_1
2021-12-29 11:42:46,311,3,деликатесы,3.2,Температура в пределах допустимого,sensor_3
2021-12-29 11:42:47,312,8,заморозка в центре зала,-21.3,Температура в пределах допустимого,sensor_8
2021-12-29 12:09:42,313,1,полукопченые колбасы,5.1,Температура в пределах допустимого,sensor_1
2021-12-29 12:15:39,314,1,полукопченые колбасы,8,Температура вышла за пределы допустимого,sensor_1
2021-12-29 12:25:01,315,4,горка возле первой кассы,4.3,Температура вышла за пределы допустимого,sensor_4
2021-12-29 12:40:01,316,1,полукопченые колбасы,5.8,Температура в пределах допустимого,sensor_1
2021-12-29 12:55:00,317,5,молочная продукция,8,Температура вышла за пределы допустимого,sensor_5
2021-12-29 13:15:01,318,7,сырое мясо,4.9,Температура вышла за пределы допустимого,sensor_7
2021-12-29 13:25:01,319,1,полукопченые колбасы,6.8,Температура вышла за пределы допустимого,sensor_1
